epoch,acc,loss,val_acc,val_loss
0,0.5945945978164673,0.6661391258239746,0.47567567229270935,0.7211962938308716
1,0.6594594717025757,0.6095322370529175,0.47567567229270935,0.8827314376831055
2,0.7162162065505981,0.5798845887184143,0.47567567229270935,0.9020127654075623
3,0.7378378510475159,0.5608516335487366,0.47567567229270935,0.876295268535614
4,0.7351351380348206,0.5332238078117371,0.4837837815284729,0.8066540956497192
5,0.7486486434936523,0.5324779748916626,0.48918917775154114,0.7716304659843445
6,0.7216216325759888,0.5256012678146362,0.5108107924461365,0.7395352125167847
7,0.7378378510475159,0.5037267208099365,0.5243242979049683,0.7332005500793457
8,0.754054069519043,0.4831688106060028,0.5648648738861084,0.7298018932342529
9,0.7486486434936523,0.48072806000709534,0.5432432293891907,0.7384394407272339
10,0.7837837934494019,0.4692363739013672,0.5297297239303589,0.7378385663032532
11,0.7594594359397888,0.4563266932964325,0.5270270109176636,0.741631031036377
12,0.7756756544113159,0.44074729084968567,0.5540540814399719,0.7469853758811951
13,0.7567567825317383,0.46840474009513855,0.5621621608734131,0.7526029944419861
14,0.800000011920929,0.42381545901298523,0.5864864587783813,0.7595741152763367
15,0.800000011920929,0.424357146024704,0.5783783793449402,0.7684147953987122
16,0.8108108043670654,0.42963719367980957,0.570270299911499,0.7799944281578064
17,0.8081080913543701,0.40706852078437805,0.570270299911499,0.7966067790985107
18,0.8027027249336243,0.4156131148338318,0.570270299911499,0.7981904149055481
19,0.8351351618766785,0.394690603017807,0.5540540814399719,0.8072883486747742
20,0.8459459543228149,0.3616529703140259,0.570270299911499,0.8383318781852722
21,0.816216230392456,0.37996187806129456,0.5756756663322449,0.8442890644073486
22,0.8432432413101196,0.37326541543006897,0.570270299911499,0.8561208248138428
23,0.8432432413101196,0.3486766815185547,0.5756756663322449,0.8617289066314697
24,0.837837815284729,0.356991171836853,0.5756756663322449,0.884220540523529
25,0.8432432413101196,0.3613729476928711,0.5729729533195496,0.9429718852043152
26,0.8891891837120056,0.3161464035511017,0.5810810923576355,1.0257235765457153
27,0.8702702522277832,0.33500614762306213,0.5783783793449402,1.0657511949539185
28,0.8567567467689514,0.33580660820007324,0.570270299911499,1.0901997089385986
29,0.8648648858070374,0.3155685067176819,0.5729729533195496,1.1197865009307861
30,0.8567567467689514,0.32240957021713257,0.5675675868988037,1.1570837497711182
31,0.8810811042785645,0.30181989073753357,0.570270299911499,1.1857209205627441
32,0.8729729652404785,0.3160502016544342,0.5756756663322449,1.2036304473876953
33,0.8945946097373962,0.2773727476596832,0.5594594478607178,1.271925449371338
34,0.8945946097373962,0.27267587184906006,0.5621621608734131,1.3158494234085083
35,0.8864864706993103,0.2855381965637207,0.5648648738861084,1.3291678428649902
36,0.9135135412216187,0.276858389377594,0.570270299911499,1.343857765197754
37,0.883783757686615,0.30451351404190063,0.5675675868988037,1.385226845741272
38,0.8945946097373962,0.26130878925323486,0.5567567348480225,1.4068553447723389
39,0.9027026891708374,0.2504003643989563,0.5675675868988037,1.4145115613937378
40,0.8945946097373962,0.2765709459781647,0.5783783793449402,1.4712547063827515
41,0.8945946097373962,0.2750096619129181,0.5837838053703308,1.5137865543365479
42,0.883783757686615,0.29967808723449707,0.5729729533195496,1.5255578756332397
43,0.9189189076423645,0.23779554665088654,0.5594594478607178,1.5987852811813354
44,0.9216216206550598,0.2584740221500397,0.5243242979049683,1.650831699371338
45,0.9243243336677551,0.2395823448896408,0.5648648738861084,1.6326415538787842
46,0.9351351261138916,0.21715587377548218,0.5513513684272766,1.6391875743865967
47,0.929729700088501,0.2214897722005844,0.5486486554145813,1.6712819337844849
48,0.9027026891708374,0.23653343319892883,0.5351351499557495,1.73481285572052
49,0.908108115196228,0.2333778440952301,0.5243242979049683,1.754075288772583
50,0.9270270466804504,0.21818162500858307,0.5270270109176636,1.8211617469787598
51,0.9243243336677551,0.20751743018627167,0.5270270109176636,1.8249220848083496
52,0.9486486315727234,0.18504612147808075,0.5216216444969177,1.8103259801864624
53,0.9135135412216187,0.21211232244968414,0.5216216444969177,1.830100417137146
54,0.9270270466804504,0.19284765422344208,0.5162162184715271,1.8755784034729004
55,0.9513513445854187,0.17523154616355896,0.5189189314842224,1.8989886045455933
56,0.9189189076423645,0.21984179317951202,0.5216216444969177,1.8977911472320557
57,0.9162161946296692,0.22393345832824707,0.5162162184715271,1.8582122325897217
58,0.8972973227500916,0.21745918691158295,0.5324324369430542,1.8847969770431519
59,0.9432432651519775,0.19840693473815918,0.5270270109176636,1.9007937908172607
60,0.9513513445854187,0.17913420498371124,0.5378378629684448,1.905129313468933
61,0.9189189076423645,0.21162396669387817,0.545945942401886,1.9270118474960327
62,0.9351351261138916,0.19216492772102356,0.5513513684272766,1.918932318687439
63,0.9378378391265869,0.1890416294336319,0.5594594478607178,1.969882607460022
64,0.9324324131011963,0.17386716604232788,0.5594594478607178,1.8566282987594604
65,0.929729700088501,0.17769430577754974,0.570270299911499,1.833172082901001
66,0.9324324131011963,0.19808454811573029,0.5675675868988037,1.845987319946289
67,0.9378378391265869,0.16095896065235138,0.5756756663322449,1.8290396928787231
68,0.9486486315727234,0.14969532191753387,0.5783783793449402,1.8116060495376587
69,0.9594594836235046,0.15024036169052124,0.5972973108291626,1.7921792268753052
70,0.9405405521392822,0.17333023250102997,0.6081081032752991,1.7694190740585327
71,0.9594594836235046,0.15073801577091217,0.6135135293006897,1.736785888671875
72,0.9216216206550598,0.20568451285362244,0.616216242313385,1.7253376245498657
73,0.9648648500442505,0.14949606359004974,0.6027026772499084,1.7155147790908813
74,0.954054057598114,0.14674289524555206,0.6108108162879944,1.6927026510238647
75,0.9567567706108093,0.14483079314231873,0.6270270347595215,1.6603798866271973
76,0.9405405521392822,0.1504623144865036,0.6351351141929626,1.66900634765625
77,0.9432432651519775,0.15871334075927734,0.6324324607849121,1.6482880115509033
78,0.9702702760696411,0.12997013330459595,0.6324324607849121,1.6946450471878052
79,0.9513513445854187,0.14717316627502441,0.6243243217468262,1.6431554555892944
80,0.9756757020950317,0.11604171246290207,0.6432432532310486,1.497147798538208
81,0.9594594836235046,0.12491593509912491,0.6459459662437439,1.4368187189102173
82,0.9621621370315552,0.12001701444387436,0.6486486196517944,1.4249255657196045
83,0.9594594836235046,0.12232565134763718,0.6567567586898804,1.3789026737213135
84,0.9702702760696411,0.11567392200231552,0.6567567586898804,1.389580488204956
85,0.9648648500442505,0.12284950911998749,0.6567567586898804,1.3708672523498535
86,0.9756757020950317,0.11002989113330841,0.6513513326644897,1.2765817642211914
87,0.9621621370315552,0.12264175713062286,0.662162184715271,1.2511529922485352
88,0.9594594836235046,0.11636586487293243,0.6513513326644897,1.2687327861785889
89,0.9702702760696411,0.0947878435254097,0.662162184715271,1.2075797319412231
90,0.9378378391265869,0.149147629737854,0.6918919086456299,1.1057820320129395
91,0.9756757020950317,0.10105239599943161,0.6918919086456299,1.1328471899032593
92,0.9675675630569458,0.11601211130619049,0.683783769607544,1.1341947317123413
93,0.9648648500442505,0.10903479903936386,0.6864864826202393,1.0741589069366455
94,0.9594594836235046,0.12053781747817993,0.6972972750663757,1.1468065977096558
95,0.9621621370315552,0.1065630316734314,0.7054054141044617,1.071750283241272
96,0.9567567706108093,0.11259205639362335,0.7270269989967346,0.9535996913909912
97,0.9729729890823364,0.09195266664028168,0.7027027010917664,1.0002959966659546
98,0.9837837815284729,0.08164694160223007,0.7216216325759888,0.9505093097686768
99,0.9837837815284729,0.09578818082809448,0.7378378510475159,0.8807174563407898
100,0.9729729890823364,0.09759022295475006,0.7162162065505981,0.9228489398956299
101,0.9675675630569458,0.104212187230587,0.7270269989967346,0.9137042164802551
102,0.9702702760696411,0.10109294205904007,0.7432432174682617,0.833967387676239
103,0.9783783555030823,0.10357461124658585,0.7486486434936523,0.7789426445960999
104,0.9783783555030823,0.09275251626968384,0.7351351380348206,0.7861265540122986
105,0.9783783555030823,0.07457192987203598,0.7351351380348206,0.7834100127220154
106,0.9891892075538635,0.07281608879566193,0.7513513565063477,0.7234783172607422
107,0.9864864945411682,0.07280992716550827,0.7648648619651794,0.6979445815086365
108,0.9729729890823364,0.08601149916648865,0.7729730010032654,0.673077404499054
109,0.9648648500442505,0.10660206526517868,0.7675675749778748,0.7000232338905334
110,0.9810810685157776,0.07801840454339981,0.7513513565063477,0.7311310768127441
111,0.9891892075538635,0.06901663541793823,0.791891872882843,0.7099693417549133
112,0.9783783555030823,0.08481641858816147,0.791891872882843,0.6412333846092224
113,0.9594594836235046,0.11035540699958801,0.7945945858955383,0.6050914525985718
114,0.9675675630569458,0.0847092717885971,0.7675675749778748,0.6933218240737915
115,0.9729729890823364,0.0800730437040329,0.7783783674240112,0.6039893627166748
116,0.9810810685157776,0.07125766575336456,0.7972972989082336,0.5208019614219666
117,0.9783783555030823,0.07878682017326355,0.791891872882843,0.5461869835853577
118,0.9756757020950317,0.09131599962711334,0.800000011920929,0.6059855222702026
119,0.9783783555030823,0.0833854153752327,0.8243243098258972,0.5462326407432556
120,0.9810810685157776,0.05931666120886803,0.8108108043670654,0.5925648808479309
121,0.9783783555030823,0.0720825269818306,0.8108108043670654,0.5931321978569031
122,0.9864864945411682,0.058892153203487396,0.8243243098258972,0.5168366432189941
123,0.9837837815284729,0.06698379665613174,0.8297297358512878,0.47829827666282654
124,0.9783783555030823,0.07283104211091995,0.8432432413101196,0.47017136216163635
125,0.9675675630569458,0.09202732145786285,0.8486486673355103,0.4945126473903656
126,0.9729729890823364,0.09813497215509415,0.8297297358512878,0.4634457528591156
127,0.9756757020950317,0.08729421347379684,0.8432432413101196,0.4004671573638916
128,0.9756757020950317,0.07480911165475845,0.8351351618766785,0.41100454330444336
129,0.9783783555030823,0.06757668405771255,0.8702702522277832,0.388702392578125
130,0.9837837815284729,0.06339733302593231,0.8594594597816467,0.4125068187713623
131,0.9783783555030823,0.06844542920589447,0.8459459543228149,0.42822790145874023
132,0.9756757020950317,0.0828050896525383,0.8648648858070374,0.3778865933418274
133,0.9648648500442505,0.10701971501111984,0.8486486673355103,0.42690524458885193
134,0.9783783555030823,0.08412440866231918,0.8945946097373962,0.37212467193603516
135,0.9864864945411682,0.057539183646440506,0.8945946097373962,0.3447606563568115
136,0.9864864945411682,0.06019746512174606,0.8891891837120056,0.334631085395813
137,0.9864864945411682,0.05036911740899086,0.8729729652404785,0.3666688799858093
138,0.9729729890823364,0.08998510986566544,0.8756756782531738,0.3708840012550354
139,0.9891892075538635,0.058746710419654846,0.8945946097373962,0.31233417987823486
140,0.9891892075538635,0.0558834969997406,0.8999999761581421,0.3033037483692169
141,0.9864864945411682,0.053388383239507675,0.8756756782531738,0.3583235740661621
142,0.9837837815284729,0.06884820014238358,0.8729729652404785,0.41635724902153015
143,0.9756757020950317,0.07769877463579178,0.8729729652404785,0.36688169836997986
144,0.9756757020950317,0.07418656349182129,0.8675675392150879,0.3721003830432892
145,0.9864864945411682,0.05481938645243645,0.8729729652404785,0.3729149103164673
146,0.9837837815284729,0.06338148564100266,0.8729729652404785,0.3548734188079834
147,0.9972972869873047,0.040656402707099915,0.8864864706993103,0.3520875573158264
148,0.9864864945411682,0.05235971882939339,0.8945946097373962,0.3261682391166687
149,0.9783783555030823,0.0741729587316513,0.8945946097373962,0.32969245314598083
150,0.9918919205665588,0.05021264776587486,0.8864864706993103,0.36236056685447693
151,0.9891892075538635,0.05553610995411873,0.8810811042785645,0.3474348187446594
152,0.9675675630569458,0.08422159403562546,0.8891891837120056,0.32705438137054443
153,0.9756757020950317,0.07132425904273987,0.8810811042785645,0.3298410177230835
154,0.9648648500442505,0.1007983610033989,0.8783783912658691,0.35564592480659485
155,0.9783783555030823,0.06925857812166214,0.8864864706993103,0.3306368589401245
156,0.9891892075538635,0.041336413472890854,0.8891891837120056,0.31826120615005493
157,1.0,0.03771656006574631,0.8918918967247009,0.34108543395996094
158,0.9756757020950317,0.06539318710565567,0.8972973227500916,0.32053959369659424
159,0.9918919205665588,0.04065753147006035,0.8810811042785645,0.3422953486442566
160,0.9945945739746094,0.0346100889146328,0.8891891837120056,0.3436719477176666
161,0.9864864945411682,0.05475511774420738,0.883783757686615,0.35917147994041443
162,0.9972972869873047,0.038324639201164246,0.8945946097373962,0.3411245346069336
163,0.9621621370315552,0.08824049681425095,0.8810811042785645,0.35134994983673096
164,0.9891892075538635,0.04766977205872536,0.8648648858070374,0.3701629936695099
165,0.9918919205665588,0.03809179365634918,0.862162172794342,0.3957352638244629
166,0.9837837815284729,0.05898677185177803,0.8594594597816467,0.3889097571372986
167,0.9810810685157776,0.06519965082406998,0.8756756782531738,0.38503482937812805
168,0.9918919205665588,0.0351775698363781,0.8945946097373962,0.3362862169742584
169,0.9972972869873047,0.03544997423887253,0.8918918967247009,0.3490367531776428
170,0.9891892075538635,0.04723551124334335,0.8918918967247009,0.36665835976600647
171,0.9918919205665588,0.041394103318452835,0.8675675392150879,0.397960364818573
172,0.9864864945411682,0.06861016899347305,0.8756756782531738,0.37967202067375183
173,0.9810810685157776,0.058458149433135986,0.8891891837120056,0.35124337673187256
174,1.0,0.03870096430182457,0.8891891837120056,0.3270379900932312
175,0.9945945739746094,0.030562952160835266,0.8999999761581421,0.30718645453453064
176,0.9864864945411682,0.046787407249212265,0.8945946097373962,0.3619469702243805
177,0.9945945739746094,0.041812632232904434,0.8918918967247009,0.36760213971138
178,0.9810810685157776,0.06805822998285294,0.8918918967247009,0.35439032316207886
179,0.9918919205665588,0.0432894267141819,0.8648648858070374,0.36517390608787537
180,0.9918919205665588,0.04170889034867287,0.8864864706993103,0.34543198347091675
181,0.9945945739746094,0.034008320420980453,0.883783757686615,0.34692487120628357
182,0.9918919205665588,0.04385925829410553,0.8810811042785645,0.40136682987213135
183,0.9918919205665588,0.03702069818973541,0.8864864706993103,0.3950148820877075
184,0.9864864945411682,0.060278311371803284,0.9027026891708374,0.3123950958251953
185,0.9918919205665588,0.03253534808754921,0.9162161946296692,0.271428644657135
186,0.9891892075538635,0.04275912046432495,0.9135135412216187,0.27510738372802734
187,0.9945945739746094,0.036953579634428024,0.9027026891708374,0.33451953530311584
188,0.9945945739746094,0.03739336133003235,0.8810811042785645,0.406552791595459
189,0.9972972869873047,0.0273628830909729,0.8864864706993103,0.3920370638370514
190,0.9918919205665588,0.033766064792871475,0.8972973227500916,0.35536354780197144
191,0.9864864945411682,0.03454999625682831,0.8972973227500916,0.3233594596385956
192,0.9837837815284729,0.05964704602956772,0.9054054021835327,0.3391159176826477
193,0.9783783555030823,0.07709795981645584,0.9027026891708374,0.3717130422592163
194,0.9702702760696411,0.0787244364619255,0.9054054021835327,0.3355337083339691
195,0.9945945739746094,0.035379182547330856,0.8999999761581421,0.36394864320755005
196,0.9918919205665588,0.03448138013482094,0.8972973227500916,0.3565690815448761
197,0.9972972869873047,0.024786433205008507,0.8999999761581421,0.34888359904289246
198,0.9945945739746094,0.0315769799053669,0.8972973227500916,0.3738776445388794
199,0.9837837815284729,0.047094736248254776,0.8918918967247009,0.38193321228027344
200,0.9972972869873047,0.03192830830812454,0.8945946097373962,0.351938396692276
201,0.9972972869873047,0.028881346806883812,0.9162161946296692,0.33070486783981323
202,0.9972972869873047,0.02500959299504757,0.9216216206550598,0.3152032494544983
203,0.9972972869873047,0.027207836508750916,0.9189189076423645,0.3083958625793457
204,0.9972972869873047,0.027319269254803658,0.8945946097373962,0.35309717059135437
205,0.9891892075538635,0.03218630328774452,0.8864864706993103,0.38302719593048096
206,0.9864864945411682,0.03892546519637108,0.908108115196228,0.34604397416114807
207,0.9756757020950317,0.0585387758910656,0.8972973227500916,0.3327641785144806
208,0.9972972869873047,0.022498223930597305,0.8864864706993103,0.3781818151473999
209,0.9918919205665588,0.03932037949562073,0.8864864706993103,0.38107243180274963
