epoch,acc,loss,val_acc,val_loss
0,0.611267626285553,0.7626727223396301,0.5555555820465088,6.993454456329346
1,0.7042253613471985,0.5596391558647156,0.47777777910232544,1.283092737197876
0,0.6098591685295105,0.8211538195610046,0.5555555820465088,44.275123596191406
1,0.6901408433914185,0.5795972943305969,0.5555555820465088,16.545989990234375
2,0.6971830725669861,0.5568516850471497,0.5555555820465088,3.667499542236328
3,0.7253521084785461,0.5272992849349976,0.5777778029441833,2.193227529525757
4,0.7549296021461487,0.5053873062133789,0.5777778029441833,0.7523280382156372
0,0.6056337952613831,0.8115785121917725,0.5555555820465088,2.0611047744750977
1,0.674647867679596,0.582671582698822,0.5444444417953491,0.6352011561393738
2,0.7126760482788086,0.5727747678756714,0.6888889074325562,0.6037006974220276
3,0.7295774817466736,0.5238716006278992,0.5666666626930237,0.8448024988174438
4,0.7690140604972839,0.49979716539382935,0.42222222685813904,1.2711124420166016
0,0.597183108329773,0.9049311280250549,0.4444444477558136,71.09915161132812
1,0.6971830725669861,0.5624496936798096,0.5555555820465088,1.1334750652313232
2,0.7084506750106812,0.5622798204421997,0.3777777850627899,1.0433623790740967
3,0.7577464580535889,0.49393513798713684,0.42222222685813904,0.7747116684913635
4,0.8225352168083191,0.4293757975101471,0.4555555582046509,2.163938283920288
5,0.8225352168083191,0.3845379054546356,0.3333333432674408,4.187758922576904
6,0.8295774459838867,0.39555999636650085,0.41111111640930176,4.267374038696289
7,0.8873239159584045,0.2792520523071289,0.35555556416511536,3.772848129272461
8,0.7887324094772339,0.4490405023097992,0.30000001192092896,2.8973121643066406
9,0.9014084339141846,0.24511651694774628,0.4555555582046509,2.4375176429748535
10,0.8943662047386169,0.25477489829063416,0.31111112236976624,4.094769477844238
11,0.8788732290267944,0.30916500091552734,0.24444444477558136,2.659111261367798
12,0.8690140843391418,0.32603931427001953,0.3888888955116272,2.32265043258667
13,0.8535211086273193,0.34253934025764465,0.3777777850627899,3.613741159439087
14,0.8943662047386169,0.24071721732616425,0.5,2.3349809646606445
15,0.8901408314704895,0.26363706588745117,0.46666666865348816,3.238582134246826
16,0.8971831202507019,0.2607126235961914,0.42222222685813904,4.458949565887451
17,0.9126760363578796,0.19400645792484283,0.4000000059604645,4.369119167327881
18,0.9352112412452698,0.15622848272323608,0.3444444537162781,3.3926782608032227
19,0.9647887349128723,0.12541967630386353,0.4000000059604645,2.62538480758667
20,0.9507042169570923,0.12060220539569855,0.6111111044883728,2.8165411949157715
21,0.9154929518699646,0.23294100165367126,0.3888888955116272,5.841277599334717
22,0.9211267828941345,0.19986101984977722,0.4333333373069763,6.51410436630249
