epoch,acc,loss,val_acc,val_loss
0,0.6643137335777283,0.7008946537971497,0.5199999809265137,0.9301122426986694
1,0.6866666674613953,0.604452908039093,0.6240000128746033,0.8274692893028259
2,0.6992157101631165,0.5856644511222839,0.5960000157356262,0.6273626089096069
3,0.7066666483879089,0.5703785419464111,0.6240000128746033,0.7025281190872192
4,0.7105882167816162,0.5738357901573181,0.6119999885559082,0.7786412239074707
5,0.7211764454841614,0.554982602596283,0.656000018119812,0.7899907827377319
6,0.753333330154419,0.5224140882492065,0.5299999713897705,0.9190481901168823
7,0.7462745308876038,0.5409339070320129,0.6159999966621399,0.7679754495620728
8,0.7462745308876038,0.514910876750946,0.5419999957084656,0.8579745888710022
9,0.772549033164978,0.48656556010246277,0.5180000066757202,1.0381392240524292
10,0.7752941250801086,0.4686945676803589,0.5699999928474426,0.9491391181945801
11,0.7796078324317932,0.45975542068481445,0.6480000019073486,0.739690899848938
12,0.796470582485199,0.43779197335243225,0.6299999952316284,0.6837806105613708
13,0.8109803795814514,0.4190751910209656,0.6620000004768372,1.4181745052337646
14,0.8364706039428711,0.38188138604164124,0.6140000224113464,0.9021224975585938
15,0.8317646980285645,0.378176212310791,0.6240000128746033,0.7645128965377808
16,0.8392156958580017,0.3719528019428253,0.6819999814033508,1.183995246887207
17,0.8545098304748535,0.33624526858329773,0.6800000071525574,0.615824282169342
18,0.8611764907836914,0.32942527532577515,0.6600000262260437,0.7382789254188538
19,0.8741176724433899,0.30880245566368103,0.7099999785423279,0.7373296618461609
20,0.882745087146759,0.2858012616634369,0.6380000114440918,0.9774705767631531
21,0.8882352709770203,0.27974316477775574,0.550000011920929,1.9527380466461182
22,0.8764705657958984,0.29304954409599304,0.656000018119812,1.0591949224472046
23,0.8976470828056335,0.2510092854499817,0.6819999814033508,1.029008388519287
24,0.8996078372001648,0.24729309976100922,0.6980000138282776,1.2804675102233887
25,0.8964706063270569,0.26175856590270996,0.6320000290870667,1.251137137413025
26,0.9113725423812866,0.22147983312606812,0.671999990940094,1.1341372728347778
27,0.9082353115081787,0.22347833216190338,0.656000018119812,1.1608134508132935
28,0.9141176342964172,0.21536412835121155,0.5979999899864197,1.4808341264724731
29,0.9286274313926697,0.18350744247436523,0.6480000019073486,1.4891053438186646
30,0.9239215850830078,0.20488788187503815,0.6039999723434448,1.5246374607086182
31,0.9270588159561157,0.17540845274925232,0.6859999895095825,1.555763840675354
32,0.9286274313926697,0.18343223631381989,0.6320000290870667,2.448446273803711
33,0.9376470446586609,0.17324768006801605,0.671999990940094,1.0554660558700562
34,0.9545097947120667,0.12982644140720367,0.6100000143051147,1.5432456731796265
35,0.9443137049674988,0.15364259481430054,0.6899999976158142,2.633857488632202
36,0.9443137049674988,0.14779260754585266,0.6660000085830688,1.2825757265090942
37,0.9384313821792603,0.15612509846687317,0.5580000281333923,3.9538261890411377
38,0.948235273361206,0.1416553258895874,0.7099999785423279,1.2962819337844849
39,0.9588235020637512,0.11632613837718964,0.7139999866485596,1.9216762781143188
40,0.9556862711906433,0.1287025660276413,0.6959999799728394,1.621657133102417
41,0.9396078586578369,0.17240267992019653,0.7099999785423279,1.3661361932754517
42,0.9599999785423279,0.10127625614404678,0.6959999799728394,1.4034713506698608
43,0.951764702796936,0.12620024383068085,0.6959999799728394,1.8964778184890747
44,0.9615686535835266,0.1091056689620018,0.5640000104904175,1.8655644655227661
45,0.9713725447654724,0.08702310919761658,0.7039999961853027,1.3443485498428345
46,0.9588235020637512,0.10727425664663315,0.6919999718666077,1.1181634664535522
47,0.9505882263183594,0.14074526727199554,0.671999990940094,1.6050968170166016
48,0.9721568822860718,0.08739838749170303,0.5400000214576721,3.3120923042297363
49,0.9615686535835266,0.1015869528055191,0.6520000100135803,4.4529547691345215
