epoch,acc,loss,val_acc,val_loss
0,0.4941176474094391,0.805371880531311,0.52173912525177,0.8273688554763794
1,0.5647059082984924,0.7004787921905518,0.552173912525177,0.695939302444458
2,0.6019607782363892,0.6651853322982788,0.47826087474823,0.6990731358528137
3,0.6352941393852234,0.6132326126098633,0.4956521689891815,0.6858415007591248
4,0.6725490093231201,0.5872806906700134,0.595652163028717,0.6817079186439514
5,0.727450966835022,0.5576346516609192,0.5782608985900879,0.683131217956543
6,0.7607843279838562,0.522377073764801,0.5652173757553101,0.6888511776924133
7,0.7490196228027344,0.5162925720214844,0.5478261113166809,0.692829430103302
8,0.7490196228027344,0.48995691537857056,0.560869574546814,0.6973462700843811
9,0.7392156720161438,0.49192941188812256,0.5043478012084961,0.7074666023254395
10,0.7843137383460999,0.47126442193984985,0.5,0.7122631669044495
11,0.7666666507720947,0.46554073691368103,0.508695662021637,0.7153259515762329
12,0.7862744927406311,0.4402328133583069,0.5565217137336731,0.7197780013084412
13,0.8058823347091675,0.42009979486465454,0.573913037776947,0.7336249351501465
14,0.8098039031028748,0.4125676155090332,0.573913037776947,0.7344241142272949
15,0.8078431487083435,0.40892863273620605,0.604347825050354,0.7492528557777405
16,0.8235294222831726,0.38401100039482117,0.539130449295044,0.7560849785804749
17,0.8372548818588257,0.37423714995384216,0.560869574546814,0.7706913948059082
18,0.8176470398902893,0.3782265782356262,0.604347825050354,0.7910535931587219
19,0.8627451062202454,0.35699713230133057,0.6000000238418579,0.8162638545036316
20,0.8568627238273621,0.3411043584346771,0.5869565010070801,0.8472200036048889
21,0.8725489974021912,0.3221071660518646,0.591304361820221,0.8855220675468445
22,0.8686274290084839,0.3258358836174011,0.5869565010070801,0.9288942813873291
23,0.8745098114013672,0.31676939129829407,0.582608699798584,0.9679002165794373
24,0.886274516582489,0.2903810441493988,0.582608699798584,1.010233759880066
25,0.8529411554336548,0.31293293833732605,0.573913037776947,1.0531010627746582
26,0.8941176533699036,0.2847559452056885,0.5782608985900879,1.057547688484192
27,0.8803921341896057,0.30389606952667236,0.595652163028717,1.0956708192825317
28,0.884313702583313,0.27339962124824524,0.591304361820221,1.1329902410507202
29,0.9137254953384399,0.2511085867881775,0.595652163028717,1.1798814535140991
30,0.8960784077644348,0.2573205232620239,0.595652163028717,1.193536639213562
31,0.8901960849761963,0.2571314573287964,0.595652163028717,1.255145788192749
32,0.9137254953384399,0.23672309517860413,0.595652163028717,1.3106815814971924
33,0.9235293865203857,0.21716411411762238,0.6000000238418579,1.2939404249191284
34,0.9176470637321472,0.2401510775089264,0.6173912882804871,1.2979816198349
35,0.8960784077644348,0.23187223076820374,0.6000000238418579,1.355618953704834
36,0.9450980424880981,0.20439386367797852,0.582608699798584,1.3745379447937012
37,0.9411764740943909,0.19602639973163605,0.5869565010070801,1.3921128511428833
38,0.95686274766922,0.1705482453107834,0.6000000238418579,1.412753939628601
39,0.9450980424880981,0.19786666333675385,0.604347825050354,1.3897852897644043
40,0.9372549057006836,0.19897623360157013,0.613043487071991,1.3862003087997437
41,0.9411764740943909,0.17743174731731415,0.6000000238418579,1.397668719291687
42,0.929411768913269,0.19796636700630188,0.604347825050354,1.393812894821167
43,0.954901933670044,0.16734831035137177,0.6173912882804871,1.372080683708191
44,0.9607843160629272,0.15135324001312256,0.6086956262588501,1.355195164680481
45,0.9490196108818054,0.17792387306690216,0.613043487071991,1.3500901460647583
46,0.9313725233078003,0.18566161394119263,0.6173912882804871,1.3409844636917114
47,0.9588235020637512,0.16649460792541504,0.6173912882804871,1.3581299781799316
48,0.95686274766922,0.1485728770494461,0.647826075553894,1.4101334810256958
49,0.9509803652763367,0.1645255833864212,0.6608695387840271,1.3591976165771484
50,0.9607843160629272,0.1507130265235901,0.643478274345398,1.2940375804901123
51,0.9509803652763367,0.16235500574111938,0.665217399597168,1.311795949935913
52,0.9607843160629272,0.14910057187080383,0.643478274345398,1.2795623540878296
53,0.9647058844566345,0.12726768851280212,0.678260862827301,1.231664776802063
54,0.9784313440322876,0.11264526098966599,0.6217391490936279,1.247368574142456
55,0.9666666388511658,0.12112409621477127,0.6086956262588501,1.2450252771377563
56,0.9803921580314636,0.11728525906801224,0.6304348111152649,1.212032675743103
57,0.970588207244873,0.11274072527885437,0.634782612323761,1.2073031663894653
58,0.9509803652763367,0.15611734986305237,0.643478274345398,1.2233867645263672
59,0.9823529124259949,0.09854821115732193,0.613043487071991,1.2257452011108398
60,0.9764705896377563,0.10485672205686569,0.604347825050354,1.2628742456436157
61,0.9666666388511658,0.11707913130521774,0.634782612323761,1.229963779449463
62,0.9588235020637512,0.1331862509250641,0.6217391490936279,1.2691975831985474
63,0.95686274766922,0.12609954178333282,0.6173912882804871,1.2757717370986938
64,0.9764705896377563,0.09689672291278839,0.634782612323761,1.2475006580352783
65,0.9627450704574585,0.12098070234060287,0.643478274345398,1.2192015647888184
66,0.970588207244873,0.10234753042459488,0.6173912882804871,1.3098264932632446
67,0.9666666388511658,0.1232837364077568,0.6086956262588501,1.353423833847046
68,0.9647058844566345,0.10612447559833527,0.604347825050354,1.2915207147598267
69,0.9686274528503418,0.11245298385620117,0.613043487071991,1.3079460859298706
70,0.9803921580314636,0.08944747596979141,0.626086950302124,1.3623837232589722
71,0.9803921580314636,0.08964096754789352,0.6173912882804871,1.4071985483169556
